gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds
4.888,11.603,3.182,14.785,0,0,1.68,0,0
4.892,11.664,3.182,14.846,0,0,1.69,0,0
4.961,11.687,3.182,14.869,0,0,1.69,0,0
4.959,11.702,3.182,14.884,0,0,1.69,0,0
4.976,11.711,3.182,14.893,0,0,1.69,0,0
4.874,11.746,3.182,14.928,0,0,1.69,0,0
4.921,11.791,3.182,14.973,0,0,1.69,0,0
4.882,11.837,3.182,15.019,0,0,1.68,0,0
4.914,11.863,3.182,15.045,0,0,1.68,0,0
4.809,11.885,3.182,15.067,0,0,1.68,0,0
4.968,11.854,3.182,15.036,0,0,1.68,0,0
4.921,11.934,3.182,15.116,0,0,1.68,0,0
4.977,11.917,3.182,15.099,0,0,1.69,0,0
4.954,11.87,3.182,15.052,0,0,1.68,0,0
4.931,11.95,3.182,15.132,0,0,1.68,0,0
4.98,11.881,3.182,15.063,0,0,1.68,0,0
4.901,11.982,3.182,15.164,0,0,1.68,0,0
4.891,12.013,3.182,15.195,0,0,1.68,0,0
4.933,12.058,3.182,15.24,0,0,1.68,0,0
4.894,12.078,3.182,15.26,0,0,1.68,0,0
4.962,11.983,3.182,15.165,0,0,1.68,0,0
4.9,11.974,3.182,15.156,0,0,1.68,0,0
4.979,11.934,3.182,15.116,0,0,1.68,0,0
4.901,11.861,3.182,15.043,0,0,1.67,0,0
4.898,11.92,3.182,15.102,0,0,1.67,0,0
4.978,11.881,3.182,15.062,0,0,1.67,0,0
4.983,11.885,3.182,15.067,0,0,1.67,0,0
4.998,11.823,3.182,15.005,0,0,1.68,0,0
4.88,11.906,3.182,15.088,0,0,1.68,0,0
4.992,11.921,3.182,15.103,0,0,1.68,0,0
4.945,11.966,3.182,15.148,0,0,1.68,0,0
5.003,11.999,3.182,15.181,0,0,1.68,0,0
4.985,12.005,3.182,15.187,0,0,1.68,0,0
4.963,12.049,3.182,15.231,0,0,1.67,0,0
4.843,11.94,3.182,15.122,0,0,1.67,0,0
4.986,11.969,3.182,15.151,0,0,1.67,0,0
4.941,11.949,3.182,15.131,0,0,1.67,0,0
4.95,11.897,3.182,15.079,0,0,1.67,0,0
4.927,11.833,3.182,15.015,0,0,1.67,0,0
4.934,11.82,3.182,15.002,0,0,1.68,0,0
4.858,11.688,3.182,14.87,0,0,1.69,0,0
4.808,11.683,3.182,14.865,0,0,1.68,0,0
4.825,11.683,3.182,14.864,0,0,1.68,0,0
4.92,11.633,3.182,14.815,0,0,1.68,0,0
4.847,11.614,3.182,14.796,0,0,1.69,0,0
4.942,11.55,3.182,14.732,0,0,1.7,0,0
4.926,11.534,3.182,14.716,0,0,1.7,0,0
4.959,11.542,3.182,14.724,0,0,1.69,0,0
4.951,11.584,3.182,14.766,0,0,1.69,0,0
4.884,11.656,3.182,14.838,0,0,1.69,0,0
4.862,11.6,3.182,14.782,0,0,1.69,0,0
4.877,11.565,3.182,14.747,0,0,1.7,0,0
4.936,11.498,3.182,14.68,0,0,1.7,0,0
4.923,11.596,3.182,14.778,0,0,1.7,0,0
4.961,11.573,3.182,14.755,0,0,1.7,0,0
4.88,11.498,3.182,14.68,0,0,1.69,0,0
4.969,11.531,3.182,14.713,0,0,1.69,0,0
4.954,11.53,3.182,14.712,0,0,1.69,0,0
4.919,11.607,3.182,14.789,0,0,1.69,0,0
5.034,11.553,3.182,14.735,0,0,1.69,0,0
4.94,11.578,3.182,14.76,0,0,1.69,0,0
4.934,11.546,3.182,14.728,0,0,1.69,0,0
4.96,11.597,3.182,14.779,0,0,1.69,0,0
4.926,11.75,3.182,14.932,0,0,1.68,0,0
4.919,11.718,3.182,14.9,0,0,1.68,0,0
4.907,11.669,3.182,14.851,0,0,1.68,0,0
5.008,11.697,3.182,14.879,0,0,1.67,0,0
4.925,11.757,3.182,14.939,0,0,1.67,0,0
4.955,11.81,3.182,14.992,0,0,1.67,0,0
4.911,11.739,3.182,14.921,0,0,1.67,0,0
4.941,11.719,3.182,14.901,0,0,1.67,0,0
4.946,11.737,3.182,14.919,0,0,1.67,0,0
4.986,11.721,3.182,14.903,0,0,1.67,0,0
4.961,11.71,3.182,14.892,0,0,1.68,0,0
4.896,11.683,3.182,14.865,0,0,1.68,0,0
4.884,11.648,3.182,14.83,0,0,1.67,0,0
4.898,11.712,3.182,14.894,0,0,1.68,0,0
